instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr,Recency
7048,2011-10-26,4,0,10,0,3,1,1,0.42,0.4242,0.71,0.2239,0,92,92,6,432
7049,2011-10-26,4,0,10,0,3,1,1,0.42,0.4242,0.71,0.1642,15,284,299,7,432
7050,2011-10-26,4,0,10,0,3,1,2,0.44,0.4394,0.67,0.194,26,438,464,8,432
7051,2011-10-26,4,0,10,0,3,1,2,0.48,0.4697,0.63,0.2239,14,226,240,9,432
7052,2011-10-26,4,0,10,0,3,1,2,0.52,0.5,0.62,0.2537,26,105,131,10,432
7053,2011-10-26,4,0,10,0,3,1,1,0.52,0.5,0.59,0.3284,23,132,155,11,432
7054,2011-10-26,4,0,10,0,3,1,3,0.58,0.5455,0.53,0.2239,39,155,194,12,432
7055,2011-10-26,4,0,10,0,3,1,3,0.56,0.5303,0.6,0.1045,20,62,82,13,432
7056,2011-10-26,4,0,10,0,3,1,2,0.52,0.5,0.77,0.194,14,52,66,14,432
7057,2011-10-26,4,0,10,0,3,1,2,0.52,0.5,0.77,0.194,11,59,70,15,432
7058,2011-10-26,4,0,10,0,3,1,2,0.52,0.5,0.77,0.0896,17,196,213,16,432
7059,2011-10-26,4,0,10,0,3,1,2,0.52,0.5,0.77,0.1045,40,414,454,17,432
7060,2011-10-26,4,0,10,0,3,1,1,0.52,0.5,0.77,0.1642,55,398,453,18,432
7061,2011-10-26,4,0,10,0,3,1,1,0.5,0.4848,0.82,0.194,25,306,331,19,432
7062,2011-10-26,4,0,10,0,3,1,1,0.5,0.4848,0.88,0.194,27,180,207,20,432
7063,2011-10-26,4,0,10,0,3,1,2,0.52,0.5,0.77,0.194,17,140,157,21,432
7064,2011-10-26,4,0,10,0,3,1,2,0.48,0.4697,0.88,0.0896,23,112,135,22,432
7065,2011-10-26,4,0,10,0,3,1,2,0.48,0.4697,0.88,0.0896,3,72,75,23,432
7066,2011-10-27,4,0,10,0,4,1,1,0.46,0.4545,0.94,0.194,3,23,26,0,431
7067,2011-10-27,4,0,10,0,4,1,1,0.46,0.4545,0.94,0.194,2,9,11,1,431
7068,2011-10-27,4,0,10,0,4,1,3,0.46,0.4545,0.94,0.194,3,5,8,2,431
7069,2011-10-27,4,0,10,0,4,1,3,0.46,0.4545,0.94,0.194,1,3,4,3,431
7070,2011-10-27,4,0,10,0,4,1,3,0.48,0.4697,0.88,0.194,1,3,4,4,431
7071,2011-10-27,4,0,10,0,4,1,3,0.48,0.4697,0.88,0.0896,1,14,15,5,431
7072,2011-10-27,4,0,10,0,4,1,3,0.5,0.4848,0.82,0.194,4,42,46,6,431
7073,2011-10-27,4,0,10,0,4,1,2,0.46,0.4545,0.94,0.0896,9,128,137,7,431
7074,2011-10-27,4,0,10,0,4,1,3,0.48,0.4697,0.88,0.194,12,304,316,8,431
7075,2011-10-27,4,0,10,0,4,1,2,0.5,0.4848,0.82,0.1642,16,155,171,9,431
7076,2011-10-27,4,0,10,0,4,1,3,0.5,0.4848,0.88,0.194,10,52,62,10,431
7077,2011-10-27,4,0,10,0,4,1,3,0.5,0.4848,0.88,0.1343,8,44,52,11,431
7078,2011-10-27,4,0,10,0,4,1,3,0.5,0.4848,0.88,0.1343,8,45,53,12,431
7079,2011-10-27,4,0,10,0,4,1,2,0.5,0.4848,0.88,0.1642,10,64,74,13,431
7080,2011-10-27,4,0,10,0,4,1,2,0.52,0.5,0.83,0.194,16,76,92,14,431
7081,2011-10-27,4,0,10,0,4,1,2,0.52,0.5,0.83,0.1045,12,95,107,15,431
7082,2011-10-27,4,0,10,0,4,1,2,0.56,0.5303,0.73,0.1642,14,193,207,16,431
7083,2011-10-27,4,0,10,0,4,1,2,0.5,0.4848,0.72,0.4627,31,291,322,17,431
7084,2011-10-27,4,0,10,0,4,1,2,0.48,0.4697,0.67,0.4627,14,226,240,18,431
7085,2011-10-27,4,0,10,0,4,1,2,0.44,0.4394,0.67,0.4627,19,200,219,19,431
7086,2011-10-27,4,0,10,0,4,1,1,0.42,0.4242,0.67,0.4925,11,171,182,20,431
7087,2011-10-27,4,0,10,0,4,1,1,0.4,0.4091,0.62,0.5224,13,119,132,21,431
7088,2011-10-27,4,0,10,0,4,1,1,0.36,0.3182,0.66,0.4925,14,97,111,22,431
7089,2011-10-27,4,0,10,0,4,1,1,0.34,0.303,0.61,0.4179,8,60,68,23,431
7090,2011-10-28,4,0,10,0,5,1,1,0.34,0.3182,0.66,0.2537,4,40,44,0,430
7091,2011-10-28,4,0,10,0,5,1,1,0.32,0.303,0.66,0.2537,7,9,16,1,430
7092,2011-10-28,4,0,10,0,5,1,1,0.32,0.303,0.66,0.2836,1,3,4,2,430
7093,2011-10-28,4,0,10,0,5,1,1,0.3,0.2879,0.7,0.2836,4,4,8,3,430
7094,2011-10-28,4,0,10,0,5,1,1,0.3,0.2879,0.65,0.2836,5,5,10,4,430
7095,2011-10-28,4,0,10,0,5,1,2,0.3,0.2879,0.61,0.2537,0,25,25,5,430
7096,2011-10-28,4,0,10,0,5,1,1,0.28,0.2727,0.65,0.2537,1,74,75,6,430
7097,2011-10-28,4,0,10,0,5,1,1,0.28,0.2727,0.65,0.2537,6,199,205,7,430
7098,2011-10-28,4,0,10,0,5,1,1,0.3,0.2879,0.61,0.2836,13,361,374,8,430
7099,2011-10-28,4,0,10,0,5,1,1,0.32,0.303,0.57,0.2239,19,210,229,9,430
7100,2011-10-28,4,0,10,0,5,1,1,0.34,0.3182,0.57,0.2239,28,102,130,10,430
7101,2011-10-28,4,0,10,0,5,1,1,0.36,0.3485,0.5,0.2239,40,128,168,11,430
7102,2011-10-28,4,0,10,0,5,1,2,0.38,0.3939,0.4,0.1642,46,167,213,12,430
7103,2011-10-28,4,0,10,0,5,1,2,0.38,0.3939,0.42,0.2239,43,185,228,13,430
7104,2011-10-28,4,0,10,0,5,1,2,0.36,0.3485,0.46,0.194,33,152,185,14,430
7105,2011-10-28,4,0,10,0,5,1,2,0.36,0.3333,0.43,0.2537,44,171,215,15,430
7106,2011-10-28,4,0,10,0,5,1,2,0.36,0.3485,0.46,0.1642,46,262,308,16,430
7107,2011-10-28,4,0,10,0,5,1,2,0.36,0.3485,0.5,0.1343,35,411,446,17,430
7108,2011-10-28,4,0,10,0,5,1,2,0.36,0.3485,0.53,0.1642,36,332,368,18,430
7109,2011-10-28,4,0,10,0,5,1,2,0.36,0.3485,0.5,0.1343,16,188,204,19,430
7110,2011-10-28,4,0,10,0,5,1,3,0.34,0.3182,0.61,0.2239,12,131,143,20,430
7111,2011-10-28,4,0,10,0,5,1,3,0.32,0.3182,0.7,0.1642,5,69,74,21,430
7112,2011-10-28,4,0,10,0,5,1,3,0.3,0.2879,0.75,0.2836,4,32,36,22,430
7113,2011-10-28,4,0,10,0,5,1,3,0.3,0.2727,0.81,0.3284,8,31,39,23,430
7114,2011-10-29,4,0,10,0,6,0,3,0.28,0.2576,0.87,0.2985,0,19,19,0,429
7115,2011-10-29,4,0,10,0,6,0,3,0.3,0.2727,0.87,0.2985,0,18,18,1,429
7116,2011-10-29,4,0,10,0,6,0,3,0.3,0.2727,0.87,0.2985,1,16,17,2,429
7117,2011-10-29,4,0,10,0,6,0,3,0.3,0.2727,0.81,0.4179,0,8,8,3,429
7118,2011-10-29,4,0,10,0,6,0,3,0.3,0.2727,0.81,0.4179,0,1,1,4,429
7119,2011-10-29,4,0,10,0,6,0,3,0.26,0.2273,0.93,0.3582,0,1,1,5,429
7120,2011-10-29,4,0,10,0,6,0,3,0.26,0.2273,0.87,0.3582,4,1,5,6,429
7121,2011-10-29,4,0,10,0,6,0,3,0.26,0.2273,0.87,0.3582,1,6,7,7,429
7122,2011-10-29,4,0,10,0,6,0,3,0.28,0.2576,0.87,0.3582,4,16,20,8,429
7123,2011-10-29,4,0,10,0,6,0,3,0.28,0.2576,0.87,0.3582,1,19,20,9,429
7124,2011-10-29,4,0,10,0,6,0,3,0.26,0.2273,0.93,0.3284,0,12,12,10,429
7125,2011-10-29,4,0,10,0,6,0,3,0.26,0.2273,0.93,0.3881,1,26,27,11,429
7126,2011-10-29,4,0,10,0,6,0,3,0.24,0.197,0.87,0.4925,6,44,50,12,429
7127,2011-10-29,4,0,10,0,6,0,3,0.24,0.197,0.87,0.5224,0,30,30,13,429
7128,2011-10-29,4,0,10,0,6,0,3,0.24,0.197,0.87,0.4478,0,29,29,14,429
7129,2011-10-29,4,0,10,0,6,0,3,0.22,0.2121,0.93,0.2537,3,38,41,15,429
7130,2011-10-29,4,0,10,0,6,0,3,0.22,0.197,0.93,0.3284,3,19,22,16,429
7131,2011-10-29,4,0,10,0,6,0,3,0.22,0.197,0.93,0.3284,3,28,31,17,429
7132,2011-10-29,4,0,10,0,6,0,3,0.22,0.197,0.93,0.3284,6,37,43,18,429
7133,2011-10-29,4,0,10,0,6,0,1,0.24,0.2121,0.87,0.3582,3,36,39,19,429
7134,2011-10-29,4,0,10,0,6,0,1,0.24,0.2121,0.87,0.3582,7,40,47,20,429
7135,2011-10-29,4,0,10,0,6,0,1,0.24,0.2121,0.87,0.3582,1,49,50,21,429
7136,2011-10-29,4,0,10,0,6,0,1,0.22,0.2121,0.87,0.2239,10,44,54,22,429
7137,2011-10-29,4,0,10,0,6,0,1,0.22,0.2273,0.87,0.194,3,33,36,23,429
7138,2011-10-30,4,0,10,0,0,0,1,0.22,0.2121,0.87,0.2239,7,47,54,0,428
7139,2011-10-30,4,0,10,0,0,0,1,0.22,0.2121,0.87,0.2537,9,34,43,1,428
7140,2011-10-30,4,0,10,0,0,0,1,0.22,0.2121,0.87,0.2836,7,43,50,2,428
7141,2011-10-30,4,0,10,0,0,0,1,0.24,0.2121,0.75,0.3582,7,26,33,3,428
7142,2011-10-30,4,0,10,0,0,0,1,0.22,0.197,0.8,0.3284,1,10,11,4,428
7143,2011-10-30,4,0,10,0,0,0,1,0.24,0.2121,0.75,0.2985,0,4,4,5,428
7144,2011-10-30,4,0,10,0,0,0,1,0.24,0.2273,0.75,0.2537,2,8,10,6,428
7145,2011-10-30,4,0,10,0,0,0,1,0.24,0.2879,0.75,0.194,7,15,22,7,428
7146,2011-10-30,4,0,10,0,0,0,1,0.26,0.2576,0.7,0.2239,20,60,80,8,428
7147,2011-10-30,4,0,10,0,0,0,1,0.3,0.2879,0.65,0.2537,55,92,147,9,428
7148,2011-10-30,4,0,10,0,0,0,1,0.32,0.3333,0.61,0.0896,53,125,178,10,428
7149,2011-10-30,4,0,10,0,0,0,1,0.36,0.3485,0.53,0.2239,58,182,240,11,428
7150,2011-10-30,4,0,10,0,0,0,1,0.38,0.3939,0.5,0.194,85,229,314,12,428
7151,2011-10-30,4,0,10,0,0,0,1,0.4,0.4091,0.43,0.2239,113,232,345,13,428
7152,2011-10-30,4,0,10,0,0,0,1,0.42,0.4242,0.38,0.194,91,209,300,14,428
7153,2011-10-30,4,0,10,0,0,0,1,0.42,0.4242,0.35,0.1642,88,202,290,15,428
7154,2011-10-30,4,0,10,0,0,0,1,0.42,0.4242,0.32,0.1343,107,213,320,16,428
7155,2011-10-30,4,0,10,0,0,0,1,0.4,0.4091,0.35,0.1045,54,191,245,17,428
7156,2011-10-30,4,0,10,0,0,0,1,0.36,0.3485,0.4,0.1343,51,162,213,18,428
7157,2011-10-30,4,0,10,0,0,0,1,0.56,0.5303,0.49,0.2985,28,125,153,19,428
7158,2011-10-30,4,0,10,0,0,0,1,0.34,0.3636,0.57,0.194,18,74,92,20,428
7159,2011-10-30,4,0,10,0,0,0,1,0.32,0.3485,0.66,0.194,4,75,79,21,428
7160,2011-10-30,4,0,10,0,0,0,1,0.3,0.3333,0.75,0.194,13,58,71,22,428
7161,2011-10-30,4,0,10,0,0,0,1,0.26,0.303,0.87,0.194,7,30,37,23,428
7162,2011-10-31,4,0,10,0,1,1,1,0.26,0.303,0.87,0.194,3,20,23,0,427
7163,2011-10-31,4,0,10,0,1,1,1,0.26,0.303,0.81,0.194,5,8,13,1,427
7164,2011-10-31,4,0,10,0,1,1,1,0.24,0.2879,0.87,0.194,0,3,3,2,427
7165,2011-10-31,4,0,10,0,1,1,1,0.24,0.2576,0.87,0.1045,0,3,3,3,427
7166,2011-10-31,4,0,10,0,1,1,1,0.24,0.2879,0.87,0.194,1,5,6,4,427
7167,2011-10-31,4,0,10,0,1,1,1,0.22,0.2727,0.93,0.194,0,18,18,5,427
7168,2011-10-31,4,0,10,0,1,1,1,0.24,0.2879,0.87,0.194,4,82,86,6,427
7169,2011-10-31,4,0,10,0,1,1,1,0.24,0.2879,0.93,0.194,11,216,227,7,427
7170,2011-10-31,4,0,10,0,1,1,2,0.28,0.3182,0.87,0.194,17,355,372,8,427
7171,2011-10-31,4,0,10,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197,211,9,427
7172,2011-10-31,4,0,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87,105,10,427
7173,2011-10-31,4,0,10,0,1,1,1,0.4,0.4091,0.5,0.1343,31,97,128,11,427
7174,2011-10-31,4,0,10,0,1,1,1,0.42,0.4242,0.44,0.2239,30,140,170,12,427
7175,2011-10-31,4,0,10,0,1,1,2,0.44,0.4394,0.44,0.2239,24,128,152,13,427
7176,2011-10-31,4,0,10,0,1,1,2,0.44,0.4394,0.47,0.2239,22,119,141,14,427
7177,2011-10-31,4,0,10,0,1,1,1,0.44,0.4394,0.47,0.1642,27,141,168,15,427
7178,2011-10-31,4,0,10,0,1,1,1,0.42,0.4242,0.54,0.1642,30,242,272,16,427
7179,2011-10-31,4,0,10,0,1,1,1,0.42,0.4242,0.54,0.1343,44,442,486,17,427
7180,2011-10-31,4,0,10,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392,422,18,427
7181,2011-10-31,4,0,10,0,1,1,1,0.4,0.4091,0.66,0.0896,12,226,238,19,427
7182,2011-10-31,4,0,10,0,1,1,1,0.4,0.4091,0.66,0.0896,18,154,172,20,427
7183,2011-10-31,4,0,10,0,1,1,2,0.36,0.3485,0.76,0.194,7,109,116,21,427
7184,2011-10-31,4,0,10,0,1,1,2,0.36,0.3485,0.76,0.194,8,77,85,22,427
7185,2011-10-31,4,0,10,0,1,1,2,0.36,0.3485,0.76,0.194,6,46,52,23,427
7186,2011-11-01,4,0,11,0,2,1,2,0.36,0.3485,0.87,0.1642,3,18,21,0,426
7187,2011-11-01,4,0,11,0,2,1,1,0.36,0.3485,0.81,0.1343,3,8,11,1,426
7188,2011-11-01,4,0,11,0,2,1,2,0.36,0.3485,0.81,0.1642,1,3,4,2,426
7189,2011-11-01,4,0,11,0,2,1,2,0.36,0.3485,0.81,0.1343,1,5,6,3,426
7190,2011-11-01,4,0,11,0,2,1,1,0.34,0.3182,0.81,0.2239,1,7,8,4,426
7191,2011-11-01,4,0,11,0,2,1,1,0.32,0.3182,0.81,0.194,0,18,18,5,426
7192,2011-11-01,4,0,11,0,2,1,1,0.32,0.3182,0.81,0.194,3,90,93,6,426
7193,2011-11-01,4,0,11,0,2,1,1,0.34,0.3333,0.76,0.194,8,246,254,7,426
7194,2011-11-01,4,0,11,0,2,1,1,0.36,0.3333,0.71,0.2537,17,402,419,8,426
7195,2011-11-01,4,0,11,0,2,1,1,0.4,0.4091,0.66,0.1642,16,206,222,9,426
7196,2011-11-01,4,0,11,0,2,1,1,0.44,0.4394,0.62,0.1343,21,114,135,10,426
7197,2011-11-01,4,0,11,0,2,1,1,0.46,0.4545,0.63,0.1045,16,101,117,11,426
7198,2011-11-01,4,0,11,0,2,1,1,0.5,0.4848,0.48,0.0896,23,153,176,12,426
7199,2011-11-01,4,0,11,0,2,1,1,0.48,0.4697,0.55,0.194,20,147,167,13,426
7200,2011-11-01,4,0,11,0,2,1,1,0.5,0.4848,0.48,0.2537,32,118,150,14,426
7201,2011-11-01,4,0,11,0,2,1,1,0.5,0.4848,0.45,0.1343,38,148,186,15,426
7202,2011-11-01,4,0,11,0,2,1,1,0.48,0.4697,0.44,0.1642,46,252,298,16,426
7203,2011-11-01,4,0,11,0,2,1,1,0.44,0.4394,0.54,0.1642,36,470,506,17,426
7204,2011-11-01,4,0,11,0,2,1,1,0.42,0.4242,0.58,0.1045,39,421,460,18,426
7205,2011-11-01,4,0,11,0,2,1,1,0.42,0.4242,0.58,0.0896,39,274,313,19,426
7206,2011-11-01,4,0,11,0,2,1,1,0.4,0.4091,0.71,0.194,18,191,209,20,426
7207,2011-11-01,4,0,11,0,2,1,1,0.36,0.3788,0.81,0.194,13,114,127,21,426
7208,2011-11-01,4,0,11,0,2,1,1,0.36,0.3788,0.81,0.194,5,91,96,22,426
7209,2011-11-01,4,0,11,0,2,1,1,0.34,0.3636,0.87,0.194,11,61,72,23,426
7210,2011-11-02,4,0,11,0,3,1,1,0.32,0.3485,0.87,0.194,0,19,19,0,425
7211,2011-11-02,4,0,11,0,3,1,1,0.3,0.3333,0.87,0.194,2,8,10,1,425
7212,2011-11-02,4,0,11,0,3,1,1,0.3,0.3333,0.87,0.194,0,2,2,2,425
7213,2011-11-02,4,0,11,0,3,1,1,0.3,0.3333,0.75,0.194,0,2,2,3,425
7214,2011-11-02,4,0,11,0,3,1,1,0.3,0.3333,0.87,0.194,0,4,4,4,425
7215,2011-11-02,4,0,11,0,3,1,1,0.3,0.3333,0.81,0.194,0,27,27,5,425
7216,2011-11-02,4,0,11,0,3,1,1,0.3,0.3333,0.81,0.194,1,91,92,6,425
7217,2011-11-02,4,0,11,0,3,1,1,0.3,0.3333,0.81,0.194,11,240,251,7,425
7218,2011-11-02,4,0,11,0,3,1,1,0.32,0.3485,0.87,0.194,20,452,472,8,425
7219,2011-11-02,4,0,11,0,3,1,1,0.34,0.3636,0.87,0.194,15,213,228,9,425
7220,2011-11-02,4,0,11,0,3,1,1,0.4,0.4091,0.71,0.0896,25,108,133,10,425
7221,2011-11-02,4,0,11,0,3,1,1,0.42,0.4242,0.71,0.1343,27,117,144,11,425
7222,2011-11-02,4,0,11,0,3,1,1,0.46,0.4545,0.55,0.1642,32,157,189,12,425
7223,2011-11-02,4,0,11,0,3,1,1,0.48,0.4697,0.48,0.1642,22,139,161,13,425
7224,2011-11-02,4,0,11,0,3,1,1,0.5,0.4848,0.45,0.1642,40,132,172,14,425
7225,2011-11-02,4,0,11,0,3,1,1,0.48,0.4697,0.51,0.1642,26,161,187,15,425
7226,2011-11-02,4,0,11,0,3,1,1,0.48,0.4697,0.51,0.1045,35,231,266,16,425
7227,2011-11-02,4,0,11,0,3,1,1,0.44,0.4394,0.62,0.194,30,523,553,17,425
7228,2011-11-02,4,0,11,0,3,1,1,0.42,0.4242,0.71,0.1642,31,448,479,18,425
7229,2011-11-02,4,0,11,0,3,1,1,0.4,0.4091,0.76,0.1343,25,257,282,19,425
7230,2011-11-02,4,0,11,0,3,1,1,0.4,0.4091,0.66,0.1343,5,177,182,20,425
7231,2011-11-02,4,0,11,0,3,1,1,0.38,0.3939,0.71,0.1343,13,155,168,21,425
7232,2011-11-02,4,0,11,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99,106,22,425
7233,2011-11-02,4,0,11,0,3,1,1,0.36,0.3636,0.76,0.0896,3,54,57,23,425
7234,2011-11-03,4,0,11,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28,31,0,424
7235,2011-11-03,4,0,11,0,4,1,1,0.34,0.3333,0.81,0.1343,3,12,15,1,424
7236,2011-11-03,4,0,11,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7,2,424
7237,2011-11-03,4,0,11,0,4,1,1,0.34,0.3333,0.81,0.1343,1,4,5,3,424
7238,2011-11-03,4,0,11,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4,4,424
7239,2011-11-03,4,0,11,0,4,1,1,0.32,0.3333,0.81,0.1343,1,27,28,5,424
7240,2011-11-03,4,0,11,0,4,1,1,0.34,0.3333,0.76,0.194,3,96,99,6,424
7241,2011-11-03,4,0,11,0,4,1,2,0.32,0.3333,0.81,0.0896,12,280,292,7,424
7242,2011-11-03,4,0,11,0,4,1,2,0.34,0.3485,0.81,0.0896,8,394,402,8,424
7243,2011-11-03,4,0,11,0,4,1,2,0.36,0.3485,0.81,0.194,9,155,164,9,424
7244,2011-11-03,4,0,11,0,4,1,2,0.4,0.4091,0.76,0.194,12,98,110,10,424
7245,2011-11-03,4,0,11,0,4,1,1,0.44,0.4394,0.67,0.194,12,108,120,11,424
7246,2011-11-03,4,0,11,0,4,1,1,0.5,0.4848,0.51,0.194,17,162,179,12,424
7247,2011-11-03,4,0,11,0,4,1,2,0.52,0.5,0.48,0.2537,19,150,169,13,424
7248,2011-11-03,4,0,11,0,4,1,1,0.52,0.5,0.52,0.1642,32,120,152,14,424
7249,2011-11-03,4,0,11,0,4,1,1,0.52,0.5,0.52,0.1642,24,138,162,15,424
7250,2011-11-03,4,0,11,0,4,1,1,0.52,0.5,0.48,0.194,33,234,267,16,424
7251,2011-11-03,4,0,11,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465,498,17,424
7252,2011-11-03,4,0,11,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409,433,18,424
7253,2011-11-03,4,0,11,0,4,1,1,0.44,0.4394,0.67,0.0896,18,234,252,19,424
7254,2011-11-03,4,0,11,0,4,1,1,0.42,0.4242,0.71,0.1045,11,198,209,20,424
7255,2011-11-03,4,0,11,0,4,1,1,0.4,0.4091,0.76,0.1343,4,140,144,21,424
7256,2011-11-03,4,0,11,0,4,1,1,0.4,0.4091,0.82,0.194,21,116,137,22,424
7257,2011-11-03,4,0,11,0,4,1,1,0.4,0.4091,0.82,0.0896,15,80,95,23,424
7258,2011-11-04,4,0,11,0,5,1,2,0.4,0.4091,0.82,0.194,11,32,43,0,423
7259,2011-11-04,4,0,11,0,5,1,2,0.4,0.4091,0.82,0.194,1,16,17,1,423
7260,2011-11-04,4,0,11,0,5,1,2,0.4,0.4091,0.76,0.194,2,8,10,2,423
7261,2011-11-04,4,0,11,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7,8,3,423
7262,2011-11-04,4,0,11,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7,4,423
7263,2011-11-04,4,0,11,0,5,1,2,0.38,0.3939,0.87,0.194,0,23,23,5,423
7264,2011-11-04,4,0,11,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64,66,6,423
7265,2011-11-04,4,0,11,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245,7,423
7266,2011-11-04,4,0,11,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395,8,423
7267,2011-11-04,4,0,11,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254,9,423
7268,2011-11-04,4,0,11,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134,10,423
7269,2011-11-04,4,0,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162,11,423
7270,2011-11-04,4,0,11,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197,12,423
7271,2011-11-04,4,0,11,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194,13,423
7272,2011-11-04,4,0,11,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201,14,423
7273,2011-11-04,4,0,11,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237,15,423
7274,2011-11-04,4,0,11,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290,16,423
7275,2011-11-04,4,0,11,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480,17,423
7276,2011-11-04,4,0,11,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374,18,423
7277,2011-11-04,4,0,11,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196,19,423
7278,2011-11-04,4,0,11,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186,20,423
7279,2011-11-04,4,0,11,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123,21,423
7280,2011-11-04,4,0,11,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115,22,423
7281,2011-11-04,4,0,11,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89,23,423
7282,2011-11-05,4,0,11,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52,0,422
7283,2011-11-05,4,0,11,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62,1,422
7284,2011-11-05,4,0,11,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31,2,422
7285,2011-11-05,4,0,11,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8,3,422
7286,2011-11-05,4,0,11,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8,4,422
7287,2011-11-05,4,0,11,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2,5,422
7288,2011-11-05,4,0,11,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23,6,422
7289,2011-11-05,4,0,11,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34,7,422
7290,2011-11-05,4,0,11,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84,8,422
7291,2011-11-05,4,0,11,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141,9,422
7292,2011-11-05,4,0,11,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227,10,422
7293,2011-11-05,4,0,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238,11,422
7294,2011-11-05,4,0,11,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372,12,422
7295,2011-11-05,4,0,11,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355,13,422
7296,2011-11-05,4,0,11,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386,14,422
7297,2011-11-05,4,0,11,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343,15,422
7298,2011-11-05,4,0,11,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335,16,422
7299,2011-11-05,4,0,11,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334,17,422
7300,2011-11-05,4,0,11,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237,18,422
7301,2011-11-05,4,0,11,0,6,0,1,0.34,0.3636,0.53,0.194,45,159,204,19,422
7302,2011-11-05,4,0,11,0,6,0,1,0.32,0.3485,0.66,0.194,29,136,165,20,422
7303,2011-11-05,4,0,11,0,6,0,1,0.32,0.3485,0.66,0.194,19,99,118,21,422
7304,2011-11-05,4,0,11,0,6,0,1,0.3,0.3333,0.65,0.194,10,72,82,22,422
7305,2011-11-05,4,0,11,0,6,0,1,0.28,0.3182,0.7,0.194,4,81,85,23,422
7306,2011-11-06,4,0,11,0,0,0,1,0.28,0.3182,0.75,0.194,10,65,75,0,421
7307,2011-11-06,4,0,11,0,0,0,1,0.26,0.303,0.81,0.194,11,104,115,1,421
7308,2011-11-06,4,0,11,0,0,0,1,0.26,0.303,0.81,0.194,6,23,29,2,421
7309,2011-11-06,4,0,11,0,0,0,1,0.24,0.2879,0.87,0.194,5,4,9,3,421
7310,2011-11-06,4,0,11,0,0,0,1,0.24,0.2879,0.87,0.194,0,6,6,4,421
7311,2011-11-06,4,0,11,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5,5,421
7312,2011-11-06,4,0,11,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16,6,421
7313,2011-11-06,4,0,11,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28,7,421
7314,2011-11-06,4,0,11,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90,8,421
7315,2011-11-06,4,0,11,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170,9,421
7316,2011-11-06,4,0,11,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262,10,421
7317,2011-11-06,4,0,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320,11,421
